timestep,demand+AF8-mid,demand+AF8-south,demand+AF8-north,wind+AF8-mid,pv+AF8-mid,hydro+AF8-mid,wind+AF8-south,pv+AF8-south,hydro+AF8-south,wind+AF8-north,pv+AF8-north,hydro+AF8-north
7173,58747.5601847995,58747.5601847995,58747.5601847995,0.0309995235,0,0.4152800298,0.0309995235,0,0.4152800298,0.0309995235,0,0.4152800298
7174,54704.4197883905,54704.4197883905,54704.4197883905,0.0217129483,0,0.4153356581,0.0217129483,0,0.4153356581,0.0217129483,0,0.4153356581
7175,50327.8740408518,50327.8740408518,50327.8740408518,0.0150567708,0,0.4153913248,0.0150567708,0,0.4153913248,0.0150567708,0,0.4153913248
7176,47261.8899617308,47261.8899617308,47261.8899617308,0.0096064628,0,0.4154470292,0.0096064628,0,0.4154470292,0.0096064628,0,0.4154470292
7177,45408.4636725975,45408.4636725975,45408.4636725975,0.0051211937,0,0.4155027708,0.0051211937,0,0.4155027708,0.0051211937,0,0.4155027708
7178,45170.1797328851,45170.1797328851,45170.1797328851,0.0011528634,0,0.4155585491,0.0011528634,0,0.4155585491,0.0011528634,0,0.4155585491
7179,45690.9454398371,45690.9454398371,45690.9454398371,0.0006798447,0,0.4156143635,0.0006798447,0,0.4156143635,0.0006798447,0,0.4156143635
7180,45571.8034699809,45571.8034699809,45571.8034699809,0.0009746149,0,0.4156702135,0.0009746149,0,0.4156702135,0.0009746149,0,0.4156702135
7181,46506.6836044167,46506.6836044167,46506.6836044167,0.0024571353,0,0.4157260986,0.0024571353,0,0.4157260986,0.0024571353,0,0.4157260986
7182,49765.7929733852,49765.7929733852,49765.7929733852,0.0024096836,0,0.4157820181,0.0024096836,0,0.4157820181,0.0024096836,0,0.4157820181
7183,53491.8619984029,53491.8619984029,53491.8619984029,0.0030180975,0,0.4158379716,0.0030180975,0,0.4158379716,0.0030180975,0,0.4158379716
7184,56552.0811434985,56552.0811434985,56552.0811434985,0.0047385284,0.0289806344,0.4158939585,0.0047385284,0.0289806344,0.4158939585,0.0047385284,0.0289806344,0.4158939585
7185,58076.9061931899,58076.9061931899,58076.9061931899,0.0099641918,0.1155660307,0.4159499783,0.0099641918,0.1155660307,0.4159499783,0.0099641918,0.1155660307,0.4159499783
7186,58738.9127837616,58738.9127837616,58738.9127837616,0.0120703889,0.1985530219,0.4160060303,0.0120703889,0.1985530219,0.4160060303,0.0120703889,0.1985530219,0.4160060303
7187,57937.5869542452,57937.5869542452,57937.5869542452,0.0097795701,0.2648065774,0.4160621142,0.0097795701,0.2648065774,0.4160621142,0.0097795701,0.2648065774,0.4160621142
7188,55876.6230402011,55876.6230402011,55876.6230402011,0.0089666276,0.2950926229,0.4161182293,0.0089666276,0.2950926229,0.4161182293,0.0089666276,0.2950926229,0.4161182293
7189,54446.9194019272,54446.9194019272,54446.9194019272,0.0120534111,0.3020214801,0.416174375,0.0120534111,0.3020214801,0.416174375,0.0120534111,0.3020214801,0.416174375
7190,53953.0567204267,53953.0567204267,53953.0567204267,0.0136103682,0.2794851995,0.4162305509,0.0136103682,0.2794851995,0.4162305509,0.0136103682,0.2794851995,0.4162305509
7191,53726.302648765,53726.302648765,53726.302648765,0.0149009317,0.2317771329,0.4162867565,0.0149009317,0.2317771329,0.4162867565,0.0149009317,0.2317771329,0.4162867565
7192,55760.3635373576,55760.3635373576,55760.3635373576,0.0122215192,0.1623552202,0.416342991,0.0122215192,0.1623552202,0.416342991,0.0122215192,0.1623552202,0.416342991
7193,59085.769647617,59085.769647617,59085.769647617,0.0093032843,0.0949751434,0.4163992541,0.0093032843,0.0949751434,0.4163992541,0.0093032843,0.0949751434,0.4163992541
7194,57877.0551469795,57877.0551469795,57877.0551469795,0.0104837786,0,0.4164555452,0.0104837786,0,0.4164555452,0.0104837786,0,0.4164555452
7195,54193.2623048141,54193.2623048141,54193.2623048141,0.0150607204,0,0.4165118638,0.0150607204,0,0.4165118638,0.0150607204,0,0.4165118638
7196,51999.7049081882,51999.7049081882,51999.7049081882,0.0266717324,0,0.4165682092,0.0266717324,0,0.4165682092,0.0266717324,0,0.4165682092
7197,51143.6122054314,51143.6122054314,51143.6122054314,0.0372276228,0,0.416624581,0.0372276228,0,0.416624581,0.0372276228,0,0.416624581
7198,47823.0102068598,47823.0102068598,47823.0102068598,0.0503012568,0,0.4166809786,0.0503012568,0,0.4166809786,0.0503012568,0,0.4166809786
7199,44604.2553760684,44604.2553760684,44604.2553760684,0.0589581647,0,0.4167374015,0.0589581647,0,0.4167374015,0.0589581647,0,0.4167374015
7200,42117.6471664898,42117.6471664898,42117.6471664898,0.0713694898,0,0.4167938492,0.0713694898,0,0.4167938492,0.0713694898,0,0.4167938492
7201,40876.2647063757,40876.2647063757,40876.2647063757,0.0866405423,0,0.416850321,0.0866405423,0,0.416850321,0.0866405423,0,0.416850321
7202,40689.865172891,40689.865172891,40689.865172891,0.1022116762,0,0.4169068165,0.1022116762,0,0.4169068165,0.1022116762,0,0.4169068165
7203,40598.5870508238,40598.5870508238,40598.5870508238,0.1275019127,0,0.4169633352,0.1275019127,0,0.4169633352,0.1275019127,0,0.4169633352
7204,40721.5723100302,40721.5723100302,40721.5723100302,0.1512116261,0,0.4170198765,0.1512116261,0,0.4170198765,0.1512116261,0,0.4170198765
7205,39931.7763485643,39931.7763485643,39931.7763485643,0.1883122642,0,0.4170764398,0.1883122642,0,0.4170764398,0.1883122642,0,0.4170764398
7206,40043.2317397201,40043.2317397201,40043.2317397201,0.2280755322,0,0.4171330246,0.2280755322,0,0.4171330246,0.2280755322,0,0.4171330246
7207,42329.9889030883,42329.9889030883,42329.9889030883,0.2571437529,0.0002595554,0.4171896304,0.2571437529,0.0002595554,0.4171896304,0.2571437529,0.0002595554,0.4171896304
7208,46053.1754610933,46053.1754610933,46053.1754610933,0.2550954302,0.0297743142,0.4172462567,0.2550954302,0.0297743142,0.4172462567,0.2550954302,0.0297743142,0.4172462567
7209,48453.3096602924,48453.3096602924,48453.3096602924,0.2571437529,0.1194094866,0.4173029029,0.2571437529,0.1194094866,0.4173029029,0.2571437529,0.1194094866,0.4173029029
7210,50318.2658174763,50318.2658174763,50318.2658174763,0.2396708409,0.1949009246,0.4173595684,0.2396708409,0.1949009246,0.4173595684,0.2396708409,0.1949009246,0.4173595684
7211,52335.9927263306,52335.9927263306,52335.9927263306,0.2217412971,0.2587558826,0.4174162528,0.2217412971,0.2587558826,0.4174162528,0.2217412971,0.2587558826,0.4174162528
7212,50734.3018896353,50734.3018896353,50734.3018896353,0.2396219035,0.3061186387,0.4174729556,0.2396219035,0.3061186387,0.4174729556,0.2396219035,0.3061186387,0.4174729556
7213,48748.2821179201,48748.2821179201,48748.2821179201,0.281844943,0.3480635571,0.4175296761,0.281844943,0.3480635571,0.4175296761,0.281844943,0.3480635571,0.4175296761
7214,47143.7088142122,47143.7088142122,47143.7088142122,0.2940468535,0.3229787986,0.4175864138,0.2940468535,0.3229787986,0.4175864138,0.2940468535,0.3229787986,0.4175864138
7215,46745.9283664666,46745.9283664666,46745.9283664666,0.3240453981,0.2677858664,0.4176431683,0.3240453981,0.2677858664,0.4176431683,0.3240453981,0.2677858664,0.4176431683
7216,47774.9690899823,47774.9690899823,47774.9690899823,0.3463451337,0.1981776845,0.4176999389,0.3463451337,0.1981776845,0.4176999389,0.3463451337,0.1981776845,0.4176999389
7217,53614.8472576092,53614.8472576092,53614.8472576092,0.368196518,0.1009510251,0.4177567252,0.368196518,0.1009510251,0.4177567252,0.368196518,0.1009510251,0.4177567252
7218,55981.352674994,55981.352674994,55981.352674994,0.4135363395,0,0.4178135266,0.4135363395,0,0.4178135266,0.4135363395,0,0.4178135266
7219,54712.1063670909,54712.1063670909,54712.1063670909,0.4314777714,0,0.4178703426,0.4314777714,0,0.4178703426,0.4314777714,0,0.4178703426
7220,52396.5245335962,52396.5245335962,52396.5245335962,0.4325712377,0,0.4179271727,0.4325712377,0,0.4179271727,0.4325712377,0,0.4179271727
7221,51780.6374152269,51780.6374152269,51780.6374152269,0.4609191781,0,0.4179840163,0.4609191781,0,0.4179840163,0.4609191781,0,0.4179840163
7222,52215.8899341369,52215.8899341369,52215.8899341369,0.4945219866,0,0.4180408729,0.4945219866,0,0.4180408729,0.4945219866,0,0.4180408729
7223,48142.0032229263,48142.0032229263,48142.0032229263,0.5063344949,0,0.418097742,0.5063344949,0,0.418097742,0.5063344949,0,0.418097742
7224,46317.4016039195,46317.4016039195,46317.4016039195,0.5123828486,0,0.418154623,0.5123828486,0,0.418154623,0.5123828486,0,0.418154623
7225,45067.3717427673,45067.3717427673,45067.3717427673,0.4871821982,0,0.4182115154,0.4871821982,0,0.4182115154,0.4871821982,0,0.4182115154
7226,45017.4089812147,45017.4089812147,45017.4089812147,0.4639016268,0,0.4182684187,0.4639016268,0,0.4182684187,0.4639016268,0,0.4182684187
7227,45712.0835312632,45712.0835312632,45712.0835312632,0.453949036,0,0.4183253324,0.453949036,0,0.4183253324,0.453949036,0,0.4183253324
7228,47112.9624994106,47112.9624994106,47112.9624994106,0.4384667887,0,0.4183822559,0.4384667887,0,0.4183822559,0.4384667887,0,0.4183822559
7229,50723.7328439222,50723.7328439222,50723.7328439222,0.4238316944,0,0.4184391887,0.4238316944,0,0.4184391887,0.4238316944,0,0.4184391887
7230,58239.2851682358,58239.2851682358,58239.2851682358,0.4045705583,0,0.4184961303,0.4045705583,0,0.4184961303,0.4045705583,0,0.4184961303
7231,63785.1517005725,63785.1517005725,63785.1517005725,0.3900560838,0.0017779546,0.4185530801,0.3900560838,0.0017779546,0.4185530801,0.3900560838,0.0017779546,0.4185530801
7232,65848.9980816292,65848.9980816292,65848.9980816292,0.3684371586,0.0191780916,0.4186100377,0.3684371586,0.0191780916,0.4186100377,0.3684371586,0.0191780916,0.4186100377
7233,66256.3867527502,66256.3867527502,66256.3867527502,0.3292583847,0.0738615827,0.4186670025,0.3292583847,0.0738615827,0.4186670025,0.3292583847,0.0738615827,0.4186670025
7234,67349.8025728817,67349.8025728817,67349.8025728817,0.2788013254,0.1422854794,0.418723974,0.2788013254,0.1422854794,0.418723974,0.2788013254,0.1422854794,0.418723974
7235,68267.3879052417,68267.3879052417,68267.3879052417,0.2200467342,0.188747171,0.4187809516,0.2200467342,0.188747171,0.4187809516,0.2200467342,0.188747171,0.4187809516
7236,67585.2040455814,67585.2040455814,67585.2040455814,0.1753756905,0.2078440879,0.4188379349,0.1753756905,0.2078440879,0.4188379349,0.1753756905,0.2078440879,0.4188379349
7237,67235.4647147133,67235.4647147133,67235.4647147133,0.1298477935,0.2220053805,0.4188949233,0.1298477935,0.2220053805,0.4188949233,0.1298477935,0.2220053805,0.4188949233
7238,66576.3405911543,66576.3405911543,66576.3405911543,0.0922220581,0.1929257588,0.4189519163,0.0922220581,0.1929257588,0.4189519163,0.0922220581,0.1929257588,0.4189519163
7239,66079.5954426411,66079.5954426411,66079.5954426411,0.0712714952,0.1447937517,0.4190089134,0.0712714952,0.1447937517,0.4190089134,0.0712714952,0.1447937517,0.4190089134
7240,65982.5523865486,65982.5523865486,65982.5523865486,0.0583019983,0.1030447721,0.419065914,0.0583019983,0.1030447721,0.419065914,0.0583019983,0.1030447721,0.419065914
7241,69307.958496808,69307.958496808,69307.958496808,0.057746364,0.0697631518,0.4191229177,0.057746364,0.0697631518,0.4191229177,0.057746364,0.0697631518,0.4191229177
7242,69799.8995336334,69799.8995336334,69799.8995336334,0.0581610294,0,0.4191799239,0.0581610294,0,0.4191799239,0.0581610294,0,0.4191799239
7243,67313.2913240549,67313.2913240549,67313.2913240549,0.0706324918,0,0.4192369321,0.0706324918,0,0.4192369321,0.0706324918,0,0.4192369321
7244,63421.9608569787,63421.9608569787,63421.9608569787,0.0679725353,0,0.4192939418,0.0679725353,0,0.4192939418,0.0679725353,0,0.4192939418
7245,60652.8708801605,60652.8708801605,60652.8708801605,0.0643809745,0,0.4193509525,0.0643809745,0,0.4193509525,0.0643809745,0,0.4193509525
7246,58576.5338087157,58576.5338087157,58576.5338087157,0.0590864375,0,0.4194079636,0.0590864375,0,0.4194079636,0.0590864375,0,0.4194079636
7247,52718.4000166754,52718.4000166754,52718.4000166754,0.0559229466,0,0.4194649746,0.0559229466,0,0.4194649746,0.0559229466,0,0.4194649746
7248,48632.9834374142,48632.9834374142,48632.9834374142,0.0537699566,0,0.4195219851,0.0537699566,0,0.4195219851,0.0537699566,0,0.4195219851
7249,46404.8364366365,46404.8364366365,46404.8364366365,0.0688388281,0,0.4195789944,0.0688388281,0,0.4195789944,0.0688388281,0,0.4195789944
7250,45844.677013845,45844.677013845,45844.677013845,0.071464789,0,0.4196360022,0.071464789,0,0.4196360022,0.071464789,0,0.4196360022
7251,46437.5043961132,46437.5043961132,46437.5043961132,0.064106582,0,0.4196930078,0.064106582,0,0.4196930078,0.064106582,0,0.4196930078
7252,48171.7887153903,48171.7887153903,48171.7887153903,0.0568071728,0,0.4197500108,0.0568071728,0,0.4197500108,0.0568071728,0,0.4197500108
7253,51091.7277992038,51091.7277992038,51091.7277992038,0.0509454483,0,0.4198070107,0.0509454483,0,0.4198070107,0.0509454483,0,0.4198070107
7254,58251.7758586239,58251.7758586239,58251.7758586239,0.0515989636,0,0.4198640069,0.0515989636,0,0.4198640069,0.0515989636,0,0.4198640069
7255,63935.0399852302,63935.0399852302,63935.0399852302,0.0684040493,0.0003420024,0.4199209989,0.0684040493,0.0003420024,0.4199209989,0.0684040493,0.0003420024,0.4199209989
7256,66107.45929043,66107.45929043,66107.45929043,0.0670655081,0.0086737313,0.4199779862,0.0670655081,0.0086737313,0.4199779862,0.0670655081,0.0086737313,0.4199779862
7257,66545.5942763527,66545.5942763527,66545.5942763527,0.0661288443,0.0402186205,0.4200349683,0.0661288443,0.0402186205,0.4200349683,0.0661288443,0.0402186205,0.4200349683
7258,67409.3735578098,67409.3735578098,67409.3735578098,0.0624017734,0.0799122774,0.4200919448,0.0624017734,0.0799122774,0.4200919448,0.0624017734,0.0799122774,0.4200919448
7259,68660.3642412995,68660.3642412995,68660.3642412995,0.0601409614,0.1115128948,0.420148915,0.0601409614,0.1115128948,0.420148915,0.0601409614,0.1115128948,0.420148915
7260,67677.4429899862,67677.4429899862,67677.4429899862,0.069306645,0.1290512068,0.4202058785,0.069306645,0.1290512068,0.4202058785,0.069306645,0.1290512068,0.4202058785
7261,67518.9073042905,67518.9073042905,67518.9073042905,0.1031213982,0.1410798191,0.4202628348,0.1031213982,0.1410798191,0.4202628348,0.1031213982,0.1410798191,0.4202628348
7262,66192.972478472,66192.972478472,66192.972478472,0.1072207502,0.1233883184,0.4203197834,0.1072207502,0.1233883184,0.4203197834,0.1072207502,0.1233883184,0.4203197834
7263,65845.154792279,65845.154792279,65845.154792279,0.1015319427,0.0926617921,0.4203767237,0.1015319427,0.0926617921,0.4203767237,0.1015319427,0.0926617921,0.4203767237
7264,65293.6427705255,65293.6427705255,65293.6427705255,0.0988340695,0.0566253219,0.4204336552,0.0988340695,0.0566253219,0.4204336552,0.0988340695,0.0566253219,0.4204336552
7265,69109.0682729352,69109.0682729352,69109.0682729352,0.0951159986,0.0599181131,0.4204905776,0.0951159986,0.0599181131,0.4204905776,0.0951159986,0.0599181131,0.4204905776
7266,69841.214894148,69841.214894148,69841.214894148,0.1105803568,0,0.4205474901,0.1105803568,0,0.4205474901,0.1105803568,0,0.4205474901
7267,67835.9786756819,67835.9786756819,67835.9786756819,0.1190576869,0,0.4206043924,0.1190576869,0,0.4206043924,0.1190576869,0,0.4206043924
7268,63620.8510808515,63620.8510808515,63620.8510808515,0.1554226226,0,0.420661284,0.1554226226,0,0.420661284,0.1554226226,0,0.420661284
7269,60589.4566058823,60589.4566058823,60589.4566058823,0.1737810892,0,0.4207181643,0.1737810892,0,0.4207181643,0.1737810892,0,0.4207181643
7270,58825.3867941411,58825.3867941411,58825.3867941411,0.1755461333,0,0.4207750328,0.1755461333,0,0.4207750328,0.1755461333,0,0.4207750328
7271,53941.5268523761,53941.5268523761,53941.5268523761,0.1761068688,0,0.4208318891,0.1761068688,0,0.4208318891,0.1761068688,0,0.4208318891
7272,50130.9054616541,50130.9054616541,50130.9054616541,0.1835918332,0,0.4208887326,0.1835918332,0,0.4208887326,0.1835918332,0,0.4208887326
7273,47914.288328927,47914.288328927,47914.288328927,0.2000768122,0,0.4209455628,0.2000768122,0,0.4209455628,0.2000768122,0,0.4209455628
7274,47380.0711092494,47380.0711092494,47380.0711092494,0.2196381041,0,0.4210023793,0.2196381041,0,0.4210023793,0.2196381041,0,0.4210023793
7275,47692.338368953,47692.338368953,47692.338368953,0.2164876756,0,0.4210591816,0.2164876756,0,0.4210591816,0.2164876756,0,0.4210591816
7276,48801.1273464854,48801.1273464854,48801.1273464854,0.2020523221,0,0.421115969,0.2020523221,0,0.421115969,0.2020523221,0,0.421115969
7277,51125.356581018,51125.356581018,51125.356581018,0.1930538976,0,0.4211727412,0.1930538976,0,0.4211727412,0.1930538976,0,0.4211727412
7278,56969.0780379951,56969.0780379951,56969.0780379951,0.1794855855,0,0.4212294977,0.1794855855,0,0.4212294977,0.1794855855,0,0.4212294977
7279,61663.6559792628,61663.6559792628,61663.6559792628,0.1882490742,0,0.4212862379,0.1882490742,0,0.4212862379,0.1882490742,0,0.4212862379
7280,63681.3828881171,63681.3828881171,63681.3828881171,0.2051957063,0.0092251593,0.4213429614,0.2051957063,0.0092251593,0.4213429614,0.2051957063,0.0092251593,0.4213429614
7281,63777.4651218721,63777.4651218721,63777.4651218721,0.2290309091,0.065408728,0.4213996677,0.2290309091,0.065408728,0.4213996677,0.2290309091,0.065408728,0.4213996677
7282,64307.8390521995,64307.8390521995,64307.8390521995,0.23165202,0.1417462658,0.4214563562,0.23165202,0.1417462658,0.4214563562,0.23165202,0.1417462658,0.4214563562
7283,65683.7366395706,65683.7366395706,65683.7366395706,0.2159572467,0.2166827132,0.4215130266,0.2159572467,0.2166827132,0.4215130266,0.2159572467,0.2166827132,0.4215130266
7284,64493.2777633466,64493.2777633466,64493.2777633466,0.2094975682,0.268539595,0.4215696782,0.2094975682,0.268539595,0.4215696782,0.2094975682,0.268539595,0.4215696782
7285,63641.02834994,63641.02834994,63641.02834994,0.1921416997,0.2994844532,0.4216263106,0.1921416997,0.2994844532,0.4216263106,0.1921416997,0.2994844532,0.4216263106
7286,62579.3196669476,62579.3196669476,62579.3196669476,0.2222711824,0.2826700971,0.4216829234,0.2222711824,0.2826700971,0.4216829234,0.2222711824,0.2826700971,0.4216829234
7287,61918.2738987135,61918.2738987135,61918.2738987135,0.2496862722,0.2223779189,0.4217395159,0.2496862722,0.2223779189,0.4217395159,0.2496862722,0.2223779189,0.4217395159
7288,62187.3041532274,62187.3041532274,62187.3041532274,0.2506455224,0.1610024784,0.4217960878,0.2506455224,0.1610024784,0.4217960878,0.2506455224,0.1610024784,0.4217960878
7289,66951.0613027986,66951.0613027986,66951.0613027986,0.2677753647,0.0668098183,0.4218526386,0.2677753647,0.0668098183,0.4218526386,0.2677753647,0.0668098183,0.4218526386
7290,68153.0500470733,68153.0500470733,68153.0500470733,0.3096083937,0,0.4219091677,0.3096083937,0,0.4219091677,0.3096083937,0,0.4219091677
7291,65708.7180203469,65708.7180203469,65708.7180203469,0.2656098142,0,0.4219656746,0.2656098142,0,0.4219656746,0.2656098142,0,0.4219656746
7292,61853.8988020976,61853.8988020976,61853.8988020976,0.2980743268,0,0.422022159,0.2980743268,0,0.422022159,0.2980743268,0,0.422022159
7293,59018.5120839886,59018.5120839886,59018.5120839886,0.3356159467,0,0.4220786203,0.3356159467,0,0.4220786203,0.3356159467,0,0.4220786203
7294,57417.7820696308,57417.7820696308,57417.7820696308,0.3588597645,0,0.422135058,0.3588597645,0,0.422135058,0.3588597645,0,0.422135058
